longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.82,34.05,21.0,4031.0,923.0,2558.0,834.0,3.1641,151939.0,<1H OCEAN
-120.0,38.92,17.0,1106.0,207.0,466.0,180.0,3.3295,122991.0,INLAND
-118.36,33.95,42.0,1116.0,303.0,1082.0,299.0,3.7237,174204.0,<1H OCEAN
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,114772.0,INLAND
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,123985.0,INLAND
-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129,367846.0,NEAR BAY
-117.98,33.73,22.0,4232.0,624.0,2408.0,660.0,6.6539,294195.01,<1H OCEAN
-121.33,38.28,14.0,980.0,171.0,659.0,183.0,4.4306,153764.0,INLAND
-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861,432516.67,NEAR BAY
-116.37,33.19,12.0,4890.0,1152.0,1289.0,570.0,2.5795,110620.0,INLAND
-116.29,34.18,15.0,4203.0,966.0,1756.0,695.0,2.182,67678.0,INLAND
-118.19,34.02,45.0,1535.0,432.0,1820.0,419.0,1.7801,142069.0,<1H OCEAN
-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,246004.0,NEAR OCEAN
-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,172726.0,<1H OCEAN
-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036,310343.03,NEAR OCEAN
-117.09,32.69,34.0,1469.0,267.0,1031.0,267.0,3.4583,116720.0,NEAR OCEAN
-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,107260.0,INLAND
-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,128176.0,INLAND
-117.66,33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471,252448.0,<1H OCEAN
-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,414013.27,NEAR OCEAN
-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,303192.05,<1H OCEAN
-121.3,38.02,16.0,2717.0,621.0,3343.0,643.0,2.5473,104737.0,INLAND
-117.45,33.91,29.0,2320.0,422.0,1358.0,415.0,3.7333,129669.0,INLAND
-122.96,38.26,20.0,1982.0,358.0,308.0,132.0,3.1429,226261.0,NEAR OCEAN
-117.62,33.43,27.0,1835.0,413.0,1221.0,377.0,3.2232,240469.01,NEAR OCEAN
-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,122470.0,INLAND
-121.67,39.37,27.0,2599.0,502.0,1241.0,502.0,1.9943,78502.0,INLAND
-119.66,34.44,26.0,2790.0,413.0,1014.0,397.0,6.5631,436146.63,<1H OCEAN
-118.11,33.85,36.0,2418.0,389.0,1138.0,387.0,4.8393,215468.0,<1H OCEAN
-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756,301017.02,<1H OCEAN
-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,189781.0,NEAR BAY
-117.79,33.55,39.0,5066.0,1292.0,1915.0,1117.0,3.821,421882.02,<1H OCEAN
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,99095.0,NEAR BAY
-121.57,39.78,18.0,2221.0,459.0,952.0,440.0,2.0458,96596.0,INLAND
-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2.9244,81747.0,INLAND
-117.23,33.24,26.0,1991.0,330.0,1014.0,304.0,4.3068,223607.0,<1H OCEAN
-117.69,34.03,20.0,6374.0,1412.0,3690.0,1350.0,3.4184,155492.0,INLAND
-117.42,34.0,32.0,1617.0,346.0,1153.0,385.0,3.016,100466.0,INLAND
-117.2,34.5,10.0,4201.0,850.0,2378.0,808.0,2.1781,94919.0,INLAND
-118.21,34.11,32.0,2759.0,499.0,1661.0,533.0,4.3812,261987.1,<1H OCEAN
-120.44,34.97,26.0,1705.0,344.0,1605.0,307.0,3.7589,123178.0,<1H OCEAN
-120.1,36.66,19.0,2020.0,416.0,1341.0,360.0,1.7,65584.0,INLAND
-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829,473111.77,NEAR BAY
-122.21,37.49,24.0,2528.0,947.0,2437.0,861.0,2.2746,215954.0,NEAR BAY
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,153418.0,INLAND
-122.48,37.86,52.0,3914.0,752.0,1177.0,670.0,6.2113,491019.88,NEAR BAY
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,274596.0,NEAR BAY
-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,306014.02,NEAR OCEAN
-118.0,33.91,19.0,5166.0,770.0,2374.0,753.0,5.979,288256.0,<1H OCEAN
-122.33,37.93,34.0,2326.0,471.0,1356.0,441.0,2.3475,97984.0,NEAR BAY
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,156698.0,<1H OCEAN
-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422,306618.0,<1H OCEAN
-117.78,33.88,16.0,1800.0,238.0,871.0,234.0,6.6678,291155.01,<1H OCEAN
-117.32,34.48,8.0,4627.0,887.0,2739.0,846.0,3.0204,98969.0,INLAND
-118.26,33.97,47.0,1504.0,374.0,1168.0,358.0,1.4625,95334.0,<1H OCEAN
-117.85,33.76,33.0,1866.0,327.0,1053.0,371.0,4.5461,210003.0,<1H OCEAN
-117.93,34.06,35.0,1022.0,183.0,628.0,187.0,3.9375,185419.0,<1H OCEAN
-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,490485.9,NEAR BAY
-122.42,37.74,52.0,2713.0,624.0,1370.0,594.0,4.6547,320733.01,NEAR BAY
-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,290687.11,NEAR OCEAN
-122.34,37.94,42.0,2206.0,451.0,989.0,444.0,3.125,145372.0,NEAR BAY
-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,493565.93,NEAR BAY
-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143,278975.03,NEAR OCEAN
-115.57,32.85,33.0,1365.0,269.0,825.0,250.0,3.2396,66878.0,INLAND
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,121549.0,INLAND
-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,124241.0,<1H OCEAN
-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,64595.0,INLAND
-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,407259.68,INLAND
-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,103764.0,INLAND
-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,133208.0,INLAND
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,139684.0,NEAR BAY
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,140242.0,<1H OCEAN
-118.28,34.18,47.0,2243.0,339.0,911.0,319.0,7.4046,444211.35,<1H OCEAN
-121.54,39.12,17.0,4251.0,899.0,3265.0,934.0,2.3496,73113.0,INLAND
-118.19,33.96,40.0,979.0,296.0,934.0,292.0,2.6354,152423.0,<1H OCEAN
-117.12,32.77,43.0,2167.0,464.0,977.0,461.0,3.125,189613.0,NEAR OCEAN
-118.37,33.97,21.0,3616.0,1060.0,2515.0,945.0,2.7464,157419.0,<1H OCEAN
-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744,166192.0,<1H OCEAN
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,248305.0,NEAR BAY
-121.93,37.25,21.0,1354.0,289.0,639.0,273.0,4.5333,250935.0,<1H OCEAN
-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,94424.0,INLAND
-119.03,35.39,28.0,4513.0,764.0,1593.0,763.0,2.9821,101245.0,INLAND
-121.91,37.34,35.0,2189.0,607.0,1193.0,562.0,2.8042,229103.0,<1H OCEAN
-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,314861.05,<1H OCEAN
-120.92,37.63,39.0,45.0,8.0,22.0,9.0,1.7679,353478.03,INLAND
-119.27,35.5,21.0,2171.0,483.0,1315.0,450.0,1.7105,57319.0,INLAND
-120.31,37.29,40.0,1542.0,341.0,1283.0,341.0,1.6929,59333.0,INLAND
-120.02,37.72,17.0,2806.0,600.0,990.0,410.0,2.3818,96728.0,INLAND
-118.04,34.09,34.0,2597.0,461.0,1542.0,470.0,4.6211,258794.0,INLAND
-120.24,39.67,52.0,296.0,63.0,143.0,56.0,3.625,100904.0,INLAND
-118.14,34.16,36.0,2973.0,807.0,2846.0,784.0,2.6217,163741.0,<1H OCEAN
-122.43,37.64,42.0,4091.0,757.0,1861.0,771.0,4.207,292512.0,NEAR OCEAN
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,362210.05,<1H OCEAN
-118.17,34.18,44.0,1401.0,246.0,607.0,271.0,2.8472,209659.0,<1H OCEAN
-119.56,36.51,9.0,3860.0,809.0,2157.0,770.0,2.5033,74338.0,INLAND
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,470707.74,NEAR OCEAN
-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,167159.0,INLAND
-117.29,34.49,3.0,7689.0,1545.0,3804.0,1399.0,3.3871,114051.0,INLAND
-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,109402.0,INLAND
-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,71389.0,INLAND
-117.08,32.57,18.0,2203.0,544.0,1943.0,497.0,2.25,112432.0,NEAR OCEAN
-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,190864.0,<1H OCEAN
-117.35,34.13,26.0,3920.0,570.0,1862.0,552.0,3.7286,127163.0,INLAND
-122.92,39.08,24.0,341.0,64.0,146.0,57.0,4.0,151411.0,INLAND
-119.33,36.31,17.0,2401.0,409.0,1100.0,409.0,4.0577,105937.0,INLAND
-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,107231.0,INLAND
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,98861.0,INLAND
-120.6,37.35,34.0,1722.0,316.0,904.0,315.0,2.4653,77196.0,INLAND
-118.08,33.93,39.0,859.0,164.0,673.0,172.0,3.7143,163788.0,<1H OCEAN
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,97657.0,INLAND
-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,117177.0,INLAND
-122.74,38.45,17.0,3064.0,588.0,1704.0,590.0,3.9329,173225.0,<1H OCEAN
-117.36,33.99,42.0,1178.0,261.0,804.0,283.0,2.9688,94723.0,INLAND
-117.91,33.84,29.0,1570.0,482.0,1849.0,430.0,2.6563,166379.0,<1H OCEAN
-118.11,34.0,24.0,2403.0,590.0,2103.0,547.0,2.7292,173525.0,<1H OCEAN
-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,124048.0,<1H OCEAN
-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,91958.0,INLAND
-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,116944.0,INLAND
-121.97,38.04,38.0,2505.0,554.0,1595.0,498.0,2.5833,88054.0,INLAND
-119.25,35.79,8.0,3271.0,797.0,2700.0,688.0,1.7418,70602.0,INLAND
-119.34,36.3,13.0,2394.0,458.0,1177.0,389.0,2.6875,77851.0,INLAND
-118.14,33.9,39.0,1379.0,282.0,883.0,291.0,3.3375,181290.0,<1H OCEAN
-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,201022.0,<1H OCEAN
-118.09,34.18,34.0,3113.0,409.0,1139.0,418.0,10.2289,493948.91,INLAND
-117.58,33.87,30.0,701.0,131.0,356.0,125.0,3.2917,141068.0,INLAND
-121.28,38.13,32.0,3366.0,676.0,1916.0,697.0,2.5401,114163.0,INLAND
-119.83,36.8,16.0,6101.0,1200.0,3407.0,1134.0,3.125,82750.0,INLAND
-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2.6522,74378.0,INLAND
-118.21,33.81,45.0,1816.0,398.0,1524.0,388.0,3.8586,171249.0,NEAR OCEAN
-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324,448592.68,NEAR OCEAN
-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,197619.0,<1H OCEAN
-118.13,33.79,44.0,2153.0,375.0,947.0,364.0,5.0072,247650.01,NEAR OCEAN
-118.24,33.9,38.0,2055.0,442.0,1518.0,425.0,2.3382,110525.0,<1H OCEAN
-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3.3047,175575.0,<1H OCEAN
-118.36,34.09,28.0,1111.0,300.0,526.0,294.0,2.6136,353877.02,<1H OCEAN
-118.31,34.07,20.0,3264.0,1248.0,2919.0,1191.0,2.3674,417858.61,<1H OCEAN
-120.95,39.93,26.0,2023.0,385.0,922.0,365.0,2.8125,78313.0,INLAND
-122.65,38.47,24.0,2268.0,330.0,847.0,296.0,3.858,202589.0,<1H OCEAN
-122.64,41.63,19.0,2722.0,479.0,1108.0,430.0,3.1062,98553.0,INLAND
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,99646.0,INLAND
-117.25,34.15,30.0,1770.0,380.0,990.0,348.0,3.3,99875.0,INLAND
-118.37,34.18,42.0,1140.0,300.0,643.0,252.0,3.3958,210530.0,<1H OCEAN
-118.87,34.23,14.0,4242.0,746.0,1858.0,689.0,6.0145,343236.05,<1H OCEAN
-117.87,33.89,25.0,1142.0,162.0,486.0,150.0,7.1472,287364.01,<1H OCEAN
-118.53,34.45,26.0,828.0,149.0,508.0,158.0,5.2374,198549.0,<1H OCEAN
-119.63,36.35,4.0,1684.0,343.0,920.0,324.0,4.2396,99544.0,INLAND
-121.88,37.33,35.0,3300.0,1154.0,3120.0,1075.0,1.473,204349.0,<1H OCEAN
-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,2.995,122258.0,INLAND
-117.23,32.88,18.0,5566.0,1465.0,6303.0,1458.0,1.858,205831.0,NEAR OCEAN
-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,256437.0,<1H OCEAN
-118.63,34.16,30.0,3346.0,487.0,1296.0,495.0,7.457,407421.14,<1H OCEAN
-117.17,32.79,43.0,1269.0,297.0,946.0,285.0,2.1447,139440.0,NEAR OCEAN
-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,188669.0,NEAR BAY
-118.33,33.86,38.0,914.0,176.0,519.0,174.0,6.0335,258682.01,<1H OCEAN
-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,327498.01,NEAR OCEAN
-121.3,38.11,5.0,5979.0,1190.0,2679.0,1084.0,4.196,165152.0,INLAND
-122.27,37.82,40.0,946.0,375.0,700.0,352.0,1.775,122695.0,NEAR BAY
-116.15,34.14,18.0,3312.0,705.0,1251.0,512.0,3.0139,79649.0,INLAND
-119.0,35.36,35.0,1021.0,280.0,1258.0,239.0,1.7375,50175.0,INLAND
-119.07,35.34,16.0,4201.0,786.0,1667.0,724.0,4.8839,151715.0,INLAND
-118.14,33.9,26.0,2145.0,471.0,1150.0,429.0,3.5972,220767.0,<1H OCEAN
-118.14,34.11,52.0,2742.0,422.0,1153.0,414.0,8.1124,491407.85,<1H OCEAN
-118.37,34.06,52.0,2239.0,423.0,832.0,411.0,5.0858,448639.07,<1H OCEAN
-118.15,34.09,52.0,2203.0,430.0,1238.0,403.0,4.4306,232208.01,<1H OCEAN
-118.35,34.05,44.0,1856.0,493.0,1374.0,469.0,2.0984,171661.0,<1H OCEAN
-121.28,38.71,8.0,4053.0,912.0,2033.0,897.0,2.8973,121551.0,INLAND
-121.61,37.15,16.0,5498.0,729.0,2051.0,694.0,7.8601,413274.03,<1H OCEAN
-120.31,37.64,11.0,2403.0,497.0,890.0,344.0,3.0,119349.0,INLAND
-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,224213.0,<1H OCEAN
-121.44,38.65,28.0,1219.0,240.0,559.0,212.0,3.8295,124630.0,INLAND
-121.85,38.0,24.0,2269.0,584.0,1239.0,542.0,2.0411,102363.0,INLAND
-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,231679.0,NEAR OCEAN
-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,141029.0,INLAND
-120.85,37.75,26.0,28.0,4.0,9.0,5.0,1.625,149822.02,INLAND
-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,232461.0,<1H OCEAN
-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,423642.3,<1H OCEAN
-118.0,33.76,26.0,1876.0,455.0,1499.0,436.0,2.925,177415.0,<1H OCEAN
-120.44,37.28,12.0,2855.0,598.0,1658.0,586.0,2.3929,94441.0,INLAND
-122.12,38.0,20.0,6992.0,1404.0,3221.0,1334.0,4.2042,170049.0,NEAR BAY
-119.02,35.32,14.0,2927.0,588.0,1821.0,561.0,3.3529,81814.0,INLAND
-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,248022.0,NEAR OCEAN
-118.15,33.77,27.0,3043.0,787.0,1398.0,747.0,3.5528,280238.03,NEAR OCEAN
-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,265454.01,<1H OCEAN
-118.17,33.92,36.0,2447.0,503.0,1532.0,498.0,4.3667,181873.0,<1H OCEAN
-121.64,39.74,20.0,1808.0,334.0,763.0,335.0,2.3711,109775.0,INLAND
-117.33,33.19,15.0,3672.0,845.0,1827.0,796.0,2.9716,167722.0,NEAR OCEAN
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,228557.0,<1H OCEAN
-119.34,35.6,16.0,1584.0,309.0,1011.0,268.0,2.4961,62331.0,INLAND
-122.27,37.88,52.0,1693.0,391.0,669.0,367.0,3.5417,261174.0,NEAR BAY
-120.08,36.95,41.0,1164.0,211.0,476.0,171.0,2.4196,81656.0,INLAND
-118.38,34.2,23.0,4138.0,1171.0,3911.0,1068.0,3.0125,187045.0,<1H OCEAN
-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354,116439.0,INLAND
-118.15,33.84,36.0,2987.0,491.0,1360.0,497.0,4.8013,222865.0,<1H OCEAN
-121.98,37.82,18.0,9117.0,1248.0,3280.0,1167.0,8.003,365676.0,<1H OCEAN
-119.51,34.4,24.0,3422.0,596.0,1763.0,601.0,5.2039,306239.02,NEAR OCEAN
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,116757.0,NEAR BAY
-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,161908.0,INLAND
-118.03,33.81,26.0,3635.0,567.0,1779.0,543.0,5.7089,240984.0,<1H OCEAN
-117.03,32.69,5.0,3201.0,532.0,2061.0,536.0,5.0829,176814.0,NEAR OCEAN
-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,483503.79,INLAND
-122.76,38.44,11.0,2895.0,524.0,1633.0,534.0,4.7283,183706.0,<1H OCEAN
-117.86,33.74,9.0,525.0,171.0,1257.0,165.0,3.375,163468.0,<1H OCEAN
-121.88,37.26,13.0,1676.0,471.0,710.0,406.0,3.8936,228718.0,<1H OCEAN
-117.92,33.74,18.0,1639.0,491.0,2513.0,458.0,2.1838,157357.0,<1H OCEAN
-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,405994.24,<1H OCEAN
-118.17,33.98,41.0,428.0,111.0,585.0,139.0,3.1786,135739.0,<1H OCEAN
-122.46,37.78,52.0,4140.0,984.0,2030.0,892.0,3.4236,401525.13,NEAR BAY
-122.79,39.02,23.0,642.0,203.0,265.0,84.0,1.8833,88533.0,INLAND
-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,352342.03,NEAR BAY
-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,328793.0,NEAR BAY
-118.46,34.05,21.0,3639.0,1002.0,1489.0,983.0,4.6197,420566.23,<1H OCEAN
-122.75,38.43,36.0,1599.0,345.0,1086.0,314.0,2.6667,152187.0,<1H OCEAN
-118.51,34.11,29.0,9013.0,1117.0,2919.0,1061.0,13.947,500001.0,<1H OCEAN
-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389,209282.01,<1H OCEAN
-118.44,34.22,36.0,1191.0,266.0,718.0,248.0,3.4612,186404.0,<1H OCEAN
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,97390.0,NEAR BAY
-119.08,35.34,15.0,1474.0,235.0,768.0,238.0,4.1528,116854.0,INLAND
-118.4,33.88,36.0,3022.0,482.0,1278.0,494.0,7.2651,480311.72,<1H OCEAN
-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,6.5764,329089.0,<1H OCEAN
-119.04,35.35,31.0,1607.0,336.0,817.0,307.0,2.5644,72525.0,INLAND
-117.31,32.98,17.0,2789.0,648.0,849.0,345.0,4.1012,281186.1,NEAR OCEAN
-118.06,34.12,35.0,2053.0,369.0,1044.0,375.0,4.1875,283312.0,INLAND
-122.46,37.71,52.0,1580.0,337.0,1425.0,330.0,4.0547,242043.0,NEAR OCEAN
-117.69,33.61,16.0,3010.0,580.0,1649.0,538.0,4.0221,234576.0,<1H OCEAN
-122.29,37.89,52.0,2178.0,421.0,940.0,423.0,5.0551,263457.03,NEAR BAY
-117.28,35.13,32.0,671.0,166.0,856.0,114.0,2.6477,60577.0,INLAND
-118.2,33.98,38.0,867.0,243.0,950.0,235.0,1.8929,165892.0,<1H OCEAN
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,73357.0,INLAND
-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4.0417,221637.0,<1H OCEAN
-121.03,37.65,37.0,375.0,58.0,120.0,37.0,3.9844,158277.0,INLAND
-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,115344.0,<1H OCEAN
-118.17,33.77,36.0,2933.0,881.0,2077.0,838.0,2.2538,177931.0,NEAR OCEAN
-121.76,36.77,27.0,1608.0,503.0,2031.0,498.0,2.3384,130761.0,<1H OCEAN
-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,94539.0,NEAR BAY
-117.96,33.81,34.0,1416.0,277.0,980.0,284.0,4.7772,184926.0,<1H OCEAN
-122.75,38.48,4.0,6487.0,1112.0,2958.0,1131.0,4.5417,198239.0,<1H OCEAN
-118.19,33.91,43.0,1531.0,357.0,1509.0,376.0,2.6354,129165.0,<1H OCEAN
-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,82310.0,INLAND
-118.88,34.21,26.0,1590.0,196.0,654.0,199.0,6.5851,312924.03,<1H OCEAN
-117.68,33.57,2.0,10008.0,1453.0,3550.0,1139.0,10.1122,480835.67,<1H OCEAN
-118.42,34.29,34.0,1489.0,326.0,1389.0,313.0,3.4821,153589.0,<1H OCEAN
-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,339049.0,<1H OCEAN
-117.13,32.75,20.0,2271.0,602.0,992.0,520.0,2.2599,146154.0,NEAR OCEAN
-122.7,38.45,47.0,904.0,154.0,310.0,144.0,3.9766,189902.0,<1H OCEAN
-117.74,33.61,17.0,2116.0,474.0,662.0,443.0,3.5625,212094.03,<1H OCEAN
-122.36,37.96,39.0,246.0,57.0,316.0,52.0,0.716,99828.01,NEAR BAY
-117.62,34.08,22.0,2626.0,631.0,1678.0,557.0,3.125,114949.0,INLAND
-122.14,37.7,36.0,1266.0,228.0,606.0,239.0,3.9702,192476.0,NEAR BAY
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,314200.0,NEAR OCEAN
-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,187096.0,INLAND
-117.41,33.94,33.0,2074.0,476.0,911.0,420.0,2.87,117226.0,INLAND
-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,341624.02,NEAR BAY
-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,388072.04,NEAR OCEAN
-117.92,34.07,29.0,1699.0,399.0,1052.0,411.0,3.2122,192027.0,<1H OCEAN
-121.61,39.13,21.0,1432.0,328.0,933.0,336.0,1.6823,93843.0,INLAND
-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,103958.0,INLAND
-122.94,39.1,18.0,681.0,120.0,272.0,105.0,2.8906,132539.0,INLAND
-118.61,34.2,16.0,1718.0,467.0,896.0,475.0,3.6296,188602.0,<1H OCEAN
-122.82,38.41,32.0,701.0,182.0,489.0,168.0,2.785,174829.0,<1H OCEAN
-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754,279831.02,<1H OCEAN
-118.18,33.78,26.0,3042.0,1253.0,4812.0,1141.0,1.7701,157372.0,NEAR OCEAN
-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,194627.0,<1H OCEAN
-122.3,38.29,48.0,2278.0,477.0,1219.0,453.0,2.9643,161873.0,NEAR BAY
-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,4.4205,148579.0,INLAND
-122.46,37.7,42.0,876.0,216.0,713.0,203.0,3.84,239365.01,NEAR OCEAN
-117.61,34.08,20.0,3550.0,736.0,2229.0,681.0,3.0199,126800.0,INLAND
-121.87,37.28,21.0,3305.0,749.0,2459.0,701.0,3.9688,227914.0,<1H OCEAN
-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86,295985.01,<1H OCEAN
-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917,146717.0,INLAND
-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,405523.09,NEAR BAY
-118.31,33.74,36.0,2464.0,472.0,1111.0,457.0,4.5074,353403.02,NEAR OCEAN
-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,129435.0,NEAR BAY
-122.08,37.68,37.0,848.0,202.0,314.0,205.0,2.3958,199054.0,NEAR BAY
-117.46,34.1,7.0,1759.0,473.0,1064.0,328.0,1.9583,116385.0,INLAND
-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,148444.0,INLAND
-122.27,37.84,52.0,1503.0,298.0,690.0,275.0,2.6033,164087.0,NEAR BAY
-121.87,37.99,15.0,2203.0,312.0,1051.0,311.0,4.9783,163194.0,INLAND
-117.1,32.69,35.0,1292.0,272.0,1183.0,272.0,2.0547,95979.0,NEAR OCEAN
-118.21,33.93,33.0,2739.0,801.0,3423.0,741.0,2.2847,135018.0,<1H OCEAN
-121.7,36.6,19.0,3562.0,530.0,1607.0,505.0,5.0162,272159.0,<1H OCEAN
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,344397.08,NEAR OCEAN
-118.02,33.74,26.0,3842.0,609.0,1961.0,595.0,6.128,257131.0,<1H OCEAN
-123.48,40.34,19.0,518.0,108.0,216.0,80.0,2.7083,74794.0,INLAND
-122.11,37.4,31.0,2836.0,490.0,1138.0,481.0,4.9519,415418.59,NEAR BAY
-117.73,33.57,5.0,11976.0,2495.0,4327.0,2009.0,4.8488,210760.0,<1H OCEAN
-118.33,34.03,39.0,2840.0,826.0,1911.0,688.0,1.9018,146615.0,<1H OCEAN
-117.75,34.07,52.0,1548.0,348.0,1131.0,343.0,2.63,136710.0,INLAND
-120.35,36.16,18.0,1519.0,296.0,846.0,272.0,2.7792,78116.0,INLAND
-118.36,34.18,36.0,2233.0,605.0,1934.0,599.0,2.8784,194752.0,<1H OCEAN
-120.84,35.35,27.0,2863.0,711.0,930.0,533.0,2.6205,218915.0,NEAR OCEAN
